TransactionID,CustomerName,Category,Amount,Branch,Date,Status
901206,Samantha Benson,Groceries,1226.38,Giza - Dokki,2025-05-08,Success
475412,Angel Smith,Home Appliances,2522.87,Port Said - Port Fuad,2025-04-15,Failed
554186,Oscar Turner,Electronics,11545.53,Giza - Dokki,2025-10-17,Pending
135953,John Grimes,Home Appliances,11529.28,Cairo - Nasr City,2025-08-10,Success
640799,Regina Massey,Fashion,436.32,Alexandria - Smouha,2025-04-04,Success
831014,James Mendoza,Groceries,13037.82,Alexandria - Smouha,2025-04-09,Pending
304130,Thomas Alexander,Fashion,8951.43,Port Said - Port Fuad,2025-08-20,Pending
684312,Christina Sanchez,Toys,10055.93,Giza - Dokki,2026-01-17,Success
816908,Ms. Maureen Miller MD,Groceries,4098.37,Alexandria - Smouha,2026-01-17,Pending
239476,Crystal Hahn,Fashion,12879.38,Cairo - Nasr City,2025-11-23,Success
980082,Heather Miller,Home Appliances,6157.09,Port Said - Port Fuad,2025-06-11,Failed
323721,David Glenn,Groceries,5966.2,Giza - Dokki,2025-10-28,Failed
577973,Mr. Todd Taylor,Groceries,7078.28,Alexandria - Smouha,2025-08-26,Pending
105158,Jennifer Mckenzie,Fashion,6680.48,Alexandria - Smouha,2026-01-14,Pending
387316,Sean Best,Electronics,13166.1,Suez - Port Tawfik,2025-05-17,Failed
588555,Michael Jackson,Fashion,14373.37,Suez - Port Tawfik,2025-12-12,Pending
117312,Madison Nguyen,Groceries,35.07,Port Said - Port Fuad,2026-01-19,Success
164007,Kevin Smith,Electronics,8038.29,Suez - Port Tawfik,2025-11-21,Failed
752445,Kathryn Harper,Electronics,1512.13,Suez - Port Tawfik,2025-09-20,Pending
666332,Nancy Guerrero,Toys,11934.53,Port Said - Port Fuad,2025-07-11,Pending
779306,John Anderson,Toys,906.26,Alexandria - Smouha,2025-04-02,Failed
392079,Patrick Sutton,Home Appliances,5850.6,Port Said - Port Fuad,2025-04-24,Pending
171082,Mary Patterson,Home Appliances,671.67,Cairo - Nasr City,2026-01-20,Pending
700814,Brittany Mitchell,Fashion,13788.2,Alexandria - Smouha,2026-01-20,Pending
552449,Cristina Maldonado,Fashion,6019.02,Cairo - Nasr City,2025-06-11,Pending
969913,David Garcia,Electronics,9879.02,Cairo - Nasr City,2025-04-25,Success
889409,Ann White,Toys,14760.51,Cairo - Nasr City,2026-03-05,Pending
743853,James Kelley,Electronics,238.25,Cairo - Nasr City,2025-10-21,Pending
682517,Scott Adams,Electronics,9429.1,Suez - Port Tawfik,2026-03-16,Failed
423409,Joseph Benjamin,Home Appliances,9374.43,Alexandria - Smouha,2025-09-08,Pending
257481,Jennifer Richards,Toys,8239.1,Suez - Port Tawfik,2026-01-07,Success
894966,Nicole Gutierrez,Electronics,13127.65,Cairo - Nasr City,2025-09-15,Pending
355187,Mr. Herbert Myers,Home Appliances,5794.89,Port Said - Port Fuad,2025-10-22,Success
614144,Brandon Evans,Fashion,4656.07,Alexandria - Smouha,2025-07-06,Success
851928,Megan Mcmillan,Electronics,7497.65,Suez - Port Tawfik,2025-10-26,Failed
814362,Jeremy Welch,Toys,4034.03,Cairo - Nasr City,2026-02-16,Failed
235248,Mariah Ruiz,Groceries,10587.7,Port Said - Port Fuad,2025-05-13,Success
590482,Sarah Best,Groceries,5978.39,Giza - Dokki,2025-12-22,Failed
893582,Christopher Morrison,Groceries,172.68,Giza - Dokki,2026-03-08,Success
553674,Daniel Burnett,Electronics,3018.27,Giza - Dokki,2025-11-20,Success
899384,Rachel Lewis,Groceries,5912.4,Port Said - Port Fuad,2025-12-21,Failed
192948,Scott Chavez,Fashion,8026.22,Alexandria - Smouha,2025-08-11,Success
922193,William Clark,Groceries,6903.29,Alexandria - Smouha,2026-02-26,Pending
287088,Nicholas Pratt,Home Appliances,10189.54,Port Said - Port Fuad,2026-02-14,Success
787467,James Harris,Toys,4934.63,Alexandria - Smouha,2025-06-22,Pending
352053,Jennifer Garrett,Toys,10953.55,Giza - Dokki,2025-08-03,Success
356084,Daniel Hunter,Electronics,2233.61,Cairo - Nasr City,2025-07-15,Success
242207,Travis Fischer,Home Appliances,6096.06,Giza - Dokki,2026-01-04,Failed
609826,Judith Brady,Groceries,10802.59,Giza - Dokki,2025-12-11,Failed
780321,Maurice White,Groceries,4363.23,Alexandria - Smouha,2025-04-19,Success
548580,Jeffrey James,Groceries,9809.93,Port Said - Port Fuad,2025-04-09,Success
327130,Travis Thomas,Home Appliances,4266.44,Alexandria - Smouha,2025-09-16,Failed
950784,Craig Keller,Groceries,6197.15,Cairo - Nasr City,2026-03-10,Failed
845245,Stephanie Garcia,Fashion,12376.37,Cairo - Nasr City,2026-03-19,Success
453668,Jonathon Suarez,Toys,14848.72,Alexandria - Smouha,2025-10-13,Failed
698378,Catherine Garcia,Fashion,9918.82,Port Said - Port Fuad,2026-03-03,Pending
235015,Bryan Lucas,Groceries,4997.21,Suez - Port Tawfik,2025-12-08,Pending
551292,Andre Cervantes,Toys,5432.59,Cairo - Nasr City,2025-08-29,Failed
809315,Kaitlin Ramirez,Electronics,3298.28,Cairo - Nasr City,2026-02-08,Success
420043,Arthur Huang,Toys,2070.37,Suez - Port Tawfik,2026-02-10,Success
444461,Ashley Washington,Fashion,11922.73,Alexandria - Smouha,2026-01-06,Pending
624470,Kristi Johnson,Toys,12268.49,Alexandria - Smouha,2026-01-03,Success
813532,Carl Simpson,Home Appliances,910.9,Cairo - Nasr City,2025-07-31,Failed
887991,Joseph Parker,Groceries,6697.25,Cairo - Nasr City,2025-09-14,Success
437262,Gregory Williams,Toys,11903.18,Cairo - Nasr City,2025-11-28,Pending
924998,Mitchell Gonzalez,Home Appliances,13534.68,Suez - Port Tawfik,2025-04-05,Failed
268929,Emily George,Home Appliances,3436.14,Cairo - Nasr City,2025-08-07,Failed
447900,Frank Barnes,Groceries,1072.29,Giza - Dokki,2025-11-12,Success
864220,William Stevens,Home Appliances,6573.66,Port Said - Port Fuad,2026-01-12,Pending
797938,Monica Patterson,Groceries,3396.8,Suez - Port Tawfik,2026-02-19,Success
495524,Hector Stokes,Toys,13494.08,Suez - Port Tawfik,2025-10-17,Success
224919,Sara Herrera,Toys,7555.99,Cairo - Nasr City,2025-09-27,Failed
752045,James Black,Fashion,1238.51,Giza - Dokki,2025-08-12,Pending
176572,Lisa Davis,Home Appliances,9446.06,Giza - Dokki,2025-04-22,Pending
273275,Charles Velez DVM,Groceries,11923.3,Giza - Dokki,2025-06-08,Failed
926626,Joseph Long,Groceries,13234.26,Suez - Port Tawfik,2025-07-22,Success
668337,Patricia Williams,Fashion,3959.09,Giza - Dokki,2025-10-24,Success
220051,Derek Underwood,Home Appliances,8618.19,Cairo - Nasr City,2025-07-10,Failed
262518,Roger Daniel,Groceries,2489.21,Suez - Port Tawfik,2026-01-08,Failed
424030,Nicole Pineda,Electronics,4131.72,Suez - Port Tawfik,2026-03-27,Pending
556216,Melanie Bernard,Electronics,13024.14,Cairo - Nasr City,2025-09-02,Failed
779397,Ronald Brown,Fashion,4654.66,Port Said - Port Fuad,2025-07-07,Success
607651,Whitney Burton,Fashion,10013.71,Cairo - Nasr City,2025-04-04,Success
606882,Kimberly Hunter,Groceries,14385.58,Port Said - Port Fuad,2025-12-19,Pending
658372,Megan Crawford,Groceries,13372.29,Cairo - Nasr City,2026-01-27,Pending
224442,Renee Moyer,Fashion,9274.44,Cairo - Nasr City,2025-06-07,Pending
334803,Clayton Brown,Groceries,13318.73,Cairo - Nasr City,2026-01-04,Pending
599174,Pamela Wilson,Home Appliances,6639.97,Alexandria - Smouha,2026-03-07,Failed
887615,Brian Miller,Fashion,7144.49,Cairo - Nasr City,2025-09-06,Failed
269125,Dr. Maria Choi MD,Home Appliances,11288.22,Cairo - Nasr City,2025-10-17,Success
809368,Christopher Munoz,Groceries,527.56,Port Said - Port Fuad,2026-01-05,Failed
130131,Brian Walters,Groceries,8397.68,Port Said - Port Fuad,2025-10-19,Pending
925998,Crystal Medina,Groceries,12256.12,Cairo - Nasr City,2025-04-02,Failed
794406,Taylor Herrera,Electronics,1247.46,Giza - Dokki,2025-08-02,Failed
823845,Paul Duffy,Home Appliances,11258.66,Giza - Dokki,2026-02-20,Success
504987,Sarah Davies,Groceries,13622.33,Giza - Dokki,2025-05-29,Pending
273947,Elizabeth Johnson,Home Appliances,13008.64,Giza - Dokki,2025-10-10,Pending
282807,Lori Irwin,Fashion,9939.85,Suez - Port Tawfik,2025-11-14,Pending
766813,Laura Harris,Toys,1366.19,Suez - Port Tawfik,2025-11-02,Success
194262,Jacob Gray,Electronics,10398.87,Alexandria - Smouha,2025-09-17,Failed
716614,Austin Sloan,Groceries,1430.81,Cairo - Nasr City,2025-12-16,Pending
382865,Tyler Dixon,Groceries,9567.0,Port Said - Port Fuad,2025-07-25,Failed
659958,Wendy Garcia,Fashion,10435.1,Suez - Port Tawfik,2025-09-09,Success
768212,Carolyn Stephens,Home Appliances,14710.45,Cairo - Nasr City,2025-07-24,Failed
227774,Marc Myers DDS,Toys,14795.03,Port Said - Port Fuad,2025-10-09,Pending
740518,Heather Johnson,Fashion,2683.35,Port Said - Port Fuad,2026-02-13,Failed
664975,Michael Martinez,Groceries,4047.57,Suez - Port Tawfik,2025-06-26,Failed
518696,Madison Murphy,Groceries,11486.38,Suez - Port Tawfik,2025-10-11,Failed
446292,Rachel Cain,Toys,5355.93,Giza - Dokki,2025-05-14,Success
857533,Morgan Mitchell,Groceries,5597.45,Port Said - Port Fuad,2025-07-08,Failed
890003,James Dunn,Fashion,1075.42,Port Said - Port Fuad,2025-09-22,Pending
812119,Maria Johnson,Fashion,9573.8,Alexandria - Smouha,2025-07-07,Pending
755778,Charles Roberts,Electronics,8134.23,Cairo - Nasr City,2025-08-13,Pending
149346,David Montgomery,Fashion,12595.46,Suez - Port Tawfik,2025-11-22,Pending
205472,Christopher Sharp,Toys,13419.59,Suez - Port Tawfik,2026-02-12,Success
544583,Jessica Martinez,Toys,2472.02,Alexandria - Smouha,2025-06-20,Failed
631911,Gregory Berg,Fashion,14194.68,Alexandria - Smouha,2025-07-09,Pending
197146,Michael Wright DVM,Home Appliances,3340.19,Giza - Dokki,2025-06-05,Failed
692425,Darren Nguyen,Fashion,8773.05,Suez - Port Tawfik,2025-09-17,Failed
936812,Terry Reed,Groceries,8988.16,Alexandria - Smouha,2025-11-27,Success
406641,Steven Harrison,Groceries,13944.5,Alexandria - Smouha,2025-06-13,Success
854183,Maurice Hudson,Groceries,14513.91,Suez - Port Tawfik,2025-11-23,Pending
429371,Ellen Mann,Groceries,6513.06,Giza - Dokki,2025-09-21,Pending
957538,Emily Shelton,Toys,7446.1,Suez - Port Tawfik,2026-01-01,Pending
887773,Maria Walker,Electronics,8542.57,Giza - Dokki,2025-06-10,Success
534844,Mr. Ronald Morales,Fashion,385.75,Cairo - Nasr City,2025-04-12,Failed
786692,Nancy Randall,Home Appliances,9048.22,Alexandria - Smouha,2025-07-23,Success
328610,Jennifer King,Groceries,5803.76,Alexandria - Smouha,2025-08-26,Failed
647951,Justin Maddox,Electronics,5164.65,Cairo - Nasr City,2026-02-12,Success
350764,Destiny Ali,Groceries,6492.37,Port Said - Port Fuad,2025-04-23,Success
295209,Patricia Smith,Home Appliances,10750.58,Alexandria - Smouha,2026-03-27,Success
891507,Heather Williams,Groceries,4692.72,Port Said - Port Fuad,2026-02-02,Success
500784,Kevin Chandler,Groceries,1743.81,Suez - Port Tawfik,2025-04-02,Pending
622498,Elizabeth Edwards,Home Appliances,4164.03,Giza - Dokki,2025-07-08,Success
437448,Derek Porter,Fashion,11804.43,Suez - Port Tawfik,2025-11-01,Success
508475,Jennifer Martin,Electronics,5985.58,Alexandria - Smouha,2025-08-12,Success
521825,Austin Mitchell,Electronics,13044.15,Cairo - Nasr City,2025-08-10,Failed
927386,Jonathan Duran,Fashion,3519.38,Port Said - Port Fuad,2026-03-29,Success
795223,Luis Norton,Toys,9759.08,Cairo - Nasr City,2025-10-05,Failed
508135,Brittany Brown,Toys,8538.25,Port Said - Port Fuad,2025-10-24,Failed
113010,Brittany Riggs,Toys,12429.46,Port Said - Port Fuad,2025-11-26,Failed
961059,Jessica Bullock,Toys,13484.57,Port Said - Port Fuad,2025-05-21,Failed
800127,Logan Nguyen,Electronics,8301.4,Port Said - Port Fuad,2025-11-21,Failed
519252,Tara Nguyen,Toys,6646.05,Alexandria - Smouha,2025-09-25,Success
426858,Eric Cruz,Home Appliances,10932.51,Alexandria - Smouha,2025-04-16,Pending
513831,Stephanie Carter,Home Appliances,14822.32,Alexandria - Smouha,2025-09-17,Success
663923,Jessica Norris,Toys,14774.19,Alexandria - Smouha,2025-08-10,Failed
722601,Betty Mendez,Home Appliances,5515.89,Suez - Port Tawfik,2026-01-06,Success
422579,Kimberly Arnold,Toys,11424.74,Giza - Dokki,2026-03-22,Pending
918160,Linda Harris,Electronics,13087.12,Cairo - Nasr City,2025-10-28,Success
955995,Margaret Cain,Home Appliances,6406.6,Port Said - Port Fuad,2025-06-08,Pending
634300,Maxwell Tucker,Fashion,10123.5,Port Said - Port Fuad,2025-07-05,Failed
285666,Oscar Rodriguez,Toys,7716.2,Cairo - Nasr City,2026-02-01,Failed
592088,Charles Downs,Toys,2434.39,Giza - Dokki,2026-01-07,Failed
574582,Stephen Davenport,Groceries,7827.09,Cairo - Nasr City,2025-09-26,Success
469945,Mark Hughes,Groceries,6172.97,Giza - Dokki,2025-08-10,Success
802075,Lisa Clark,Home Appliances,5200.41,Suez - Port Tawfik,2025-07-14,Success
968623,Donna Franklin,Home Appliances,7750.09,Suez - Port Tawfik,2026-03-19,Pending
224861,Jose Day,Toys,14403.84,Cairo - Nasr City,2025-05-20,Failed
252091,Garrett Fuller,Home Appliances,9811.83,Giza - Dokki,2026-01-31,Pending
493072,Katelyn Smith,Electronics,7222.2,Cairo - Nasr City,2025-11-02,Failed
674661,Colleen Gillespie,Electronics,5795.42,Cairo - Nasr City,2026-02-07,Failed
123232,Ronnie Johnson,Fashion,1317.18,Suez - Port Tawfik,2026-03-10,Failed
797517,Steven Cooper,Toys,5627.3,Alexandria - Smouha,2025-12-18,Pending
750096,Wesley Wong,Electronics,1832.41,Alexandria - Smouha,2025-09-16,Pending
865085,Miranda Velazquez,Toys,4732.58,Cairo - Nasr City,2025-08-24,Failed
300596,Melinda Rivas,Fashion,3239.78,Alexandria - Smouha,2025-11-14,Success
468196,Timothy Rivas,Electronics,4391.66,Suez - Port Tawfik,2026-02-26,Success
470346,Douglas Aguilar,Toys,3781.76,Giza - Dokki,2025-05-13,Failed
175970,Frank Tate,Groceries,14413.05,Port Said - Port Fuad,2025-07-04,Failed
439706,Deborah Potter,Home Appliances,8998.56,Giza - Dokki,2026-02-01,Success
999557,Linda Mason,Groceries,3223.09,Port Said - Port Fuad,2025-07-09,Pending
333065,Taylor Logan,Electronics,6448.6,Giza - Dokki,2025-11-16,Pending
980463,Laura Hernandez,Groceries,14568.5,Cairo - Nasr City,2025-04-12,Success
551341,Brandon Hill,Groceries,8115.01,Giza - Dokki,2025-10-16,Success
814389,Stacy Rojas,Home Appliances,14374.74,Suez - Port Tawfik,2025-09-13,Success
912496,Ronald Robertson,Toys,772.31,Port Said - Port Fuad,2025-04-30,Pending
846977,Rebecca Smith,Toys,6834.75,Port Said - Port Fuad,2025-10-22,Success
375556,Veronica Castro,Fashion,6076.53,Suez - Port Tawfik,2025-09-27,Pending
165924,Laura Castaneda,Fashion,6808.33,Suez - Port Tawfik,2026-01-01,Failed
624498,Jacob Scott,Electronics,5849.72,Giza - Dokki,2025-05-28,Pending
195893,Mark Fleming,Home Appliances,9022.96,Cairo - Nasr City,2025-08-02,Failed
537347,Sheila Alexander,Home Appliances,5601.06,Cairo - Nasr City,2025-08-23,Success
384965,Brian Wang,Toys,6659.13,Suez - Port Tawfik,2025-11-22,Success
709457,Joseph Garcia,Fashion,14921.38,Cairo - Nasr City,2026-02-10,Failed
925871,Jocelyn Velez,Toys,12743.19,Cairo - Nasr City,2025-09-02,Success
473503,Scott Vasquez,Groceries,1447.79,Cairo - Nasr City,2025-05-30,Pending
670060,Stephanie White,Toys,9717.74,Giza - Dokki,2025-06-01,Failed
466789,Aaron Hickman,Groceries,5672.54,Cairo - Nasr City,2025-12-23,Pending
587510,Theresa Thomas,Electronics,6294.32,Suez - Port Tawfik,2025-05-16,Success
993120,Kayla Thomas,Groceries,1392.02,Suez - Port Tawfik,2025-12-19,Pending
150102,Maria Barrera,Electronics,9312.44,Suez - Port Tawfik,2025-04-03,Failed
953179,Christina Lopez,Fashion,5472.76,Suez - Port Tawfik,2025-09-03,Success
555134,Michael Diaz,Electronics,8871.57,Suez - Port Tawfik,2025-11-08,Failed
595256,Curtis Mendez,Home Appliances,4129.49,Port Said - Port Fuad,2025-12-02,Failed
219074,Kyle Knight,Toys,7991.82,Cairo - Nasr City,2025-10-17,Failed
410576,Bryan Fleming,Electronics,13700.52,Port Said - Port Fuad,2025-10-22,Pending
298635,Barbara Rodriguez,Fashion,5735.06,Cairo - Nasr City,2025-12-07,Pending
538825,Craig Franco,Fashion,2092.33,Alexandria - Smouha,2025-04-02,Pending
139661,Luis Howell,Home Appliances,13548.95,Cairo - Nasr City,2025-12-19,Failed
197801,Brian Schmidt,Groceries,4936.55,Alexandria - Smouha,2026-03-13,Failed
314396,Barry Jones,Fashion,241.05,Alexandria - Smouha,2025-06-18,Pending
162306,Alyssa Blake,Groceries,12201.79,Port Said - Port Fuad,2025-10-09,Success
274668,Antonio Ramirez,Home Appliances,3684.4,Port Said - Port Fuad,2025-09-02,Failed
179992,Benjamin Henderson,Toys,11202.94,Cairo - Nasr City,2025-09-12,Pending
204807,Eric Collins,Home Appliances,10398.92,Port Said - Port Fuad,2025-05-11,Success
202855,Alex Bartlett,Groceries,13849.69,Alexandria - Smouha,2025-07-03,Pending
185066,Charles Young,Electronics,12429.87,Port Said - Port Fuad,2026-03-11,Failed
158662,David Lynch,Groceries,3969.39,Giza - Dokki,2026-02-05,Failed
896814,Brian Woodard DVM,Electronics,3922.21,Alexandria - Smouha,2025-07-07,Failed
520278,Frank Bullock,Home Appliances,4516.5,Alexandria - Smouha,2025-11-16,Success
550875,Christopher Chen,Electronics,14388.66,Alexandria - Smouha,2025-10-03,Failed
786706,Timothy Green,Groceries,1473.66,Cairo - Nasr City,2026-03-12,Pending
327139,Adrienne Castaneda,Home Appliances,10064.8,Giza - Dokki,2026-01-26,Failed
118435,Daniel Pearson,Electronics,4154.96,Alexandria - Smouha,2025-06-04,Success
929437,Anthony Townsend,Toys,5907.4,Giza - Dokki,2025-04-22,Pending
650965,Veronica Walker,Toys,12803.63,Alexandria - Smouha,2025-05-01,Failed
387437,Allison Johnson,Home Appliances,11567.2,Cairo - Nasr City,2025-09-22,Failed
341513,Robert Jackson,Fashion,2348.1,Port Said - Port Fuad,2026-02-24,Failed
931780,Theodore Hamilton,Groceries,11002.41,Alexandria - Smouha,2025-07-05,Failed
788368,Anne Hancock,Groceries,8895.71,Port Said - Port Fuad,2026-03-23,Pending
854000,Gary Cole,Electronics,376.0,Port Said - Port Fuad,2026-02-17,Failed
573391,Dylan Compton,Groceries,3057.58,Port Said - Port Fuad,2025-07-21,Pending
620799,Mason Conrad,Home Appliances,13451.9,Giza - Dokki,2025-04-06,Failed
111566,Adrian Taylor,Electronics,1079.79,Port Said - Port Fuad,2025-10-27,Success
429203,Kayla Bryant,Electronics,8075.83,Suez - Port Tawfik,2025-04-17,Pending
188391,Mark Bauer,Toys,11977.78,Giza - Dokki,2025-12-02,Pending
735845,Nicholas Hernandez,Home Appliances,11740.49,Suez - Port Tawfik,2025-08-13,Failed
968906,Aaron Brown,Home Appliances,363.35,Cairo - Nasr City,2025-05-31,Failed
385402,Robert Hunt,Electronics,9791.89,Port Said - Port Fuad,2026-03-22,Pending
686729,Julie Francis,Toys,13397.52,Suez - Port Tawfik,2026-01-19,Failed
281990,Amy Calderon,Toys,647.59,Suez - Port Tawfik,2025-12-03,Pending
143365,Jordan Sanchez,Electronics,6943.32,Port Said - Port Fuad,2025-12-16,Failed
689684,David Adams,Electronics,4730.48,Cairo - Nasr City,2025-11-13,Success
648776,Michael Watson,Fashion,14458.64,Giza - Dokki,2025-11-23,Pending
732251,Cheryl Espinoza,Fashion,4250.16,Suez - Port Tawfik,2025-04-09,Success
489629,Barbara King,Home Appliances,13321.13,Suez - Port Tawfik,2025-04-23,Success
354940,Scott Ellis,Home Appliances,12210.59,Giza - Dokki,2025-10-01,Pending
647463,Jennifer Davenport,Fashion,11990.65,Giza - Dokki,2025-09-26,Failed
753649,Thomas Pennington,Fashion,5370.52,Suez - Port Tawfik,2025-04-15,Failed
693919,Jose Daniels,Electronics,13590.98,Port Said - Port Fuad,2025-08-08,Pending
581378,Lindsay Benson,Home Appliances,3977.89,Suez - Port Tawfik,2025-08-24,Pending
222579,William York,Home Appliances,977.05,Port Said - Port Fuad,2026-03-03,Pending
965612,Jessica Hayes,Home Appliances,10432.34,Giza - Dokki,2025-05-26,Failed
578333,Jennifer Robles,Toys,9194.54,Cairo - Nasr City,2025-12-20,Pending
906464,Brett Moore,Toys,869.28,Alexandria - Smouha,2025-11-23,Pending
167927,Sheila Johnson,Electronics,10142.18,Suez - Port Tawfik,2025-07-08,Failed
383320,Michael Blake,Electronics,13258.28,Cairo - Nasr City,2025-09-05,Pending
823400,Carlos Barber,Groceries,2657.73,Alexandria - Smouha,2026-02-22,Pending
863079,Michael Mcbride,Toys,8248.32,Giza - Dokki,2026-01-05,Success
269152,Stacy Young,Fashion,9718.39,Giza - Dokki,2025-08-13,Success
331404,Kelly Cabrera,Home Appliances,12022.47,Port Said - Port Fuad,2025-12-10,Pending
109984,Douglas Fuentes,Fashion,10938.41,Alexandria - Smouha,2025-11-15,Failed
946835,Kari Green,Toys,3498.17,Suez - Port Tawfik,2026-03-31,Failed
247256,Angela Murray,Home Appliances,4156.7,Alexandria - Smouha,2026-01-27,Failed
533604,Danny Charles,Groceries,10244.31,Cairo - Nasr City,2025-07-05,Failed
420683,Nathaniel Payne,Home Appliances,5919.49,Cairo - Nasr City,2025-08-24,Pending
496985,Andrew Walter,Fashion,5320.89,Suez - Port Tawfik,2026-03-12,Success
932518,Amanda Hurst,Home Appliances,2844.73,Cairo - Nasr City,2025-07-24,Pending
105241,Laura Williams,Electronics,3513.79,Alexandria - Smouha,2025-10-07,Success
581517,Heather Greene,Toys,10722.13,Suez - Port Tawfik,2025-09-03,Success
317571,Katie Bryant,Toys,2302.97,Alexandria - Smouha,2025-10-20,Success
